"link";"titulo";"preco";"cidade";"bairro";"adicional";"tem_quarto";"tem_area";"tem_taxa";"tem_garagem";"qtd_quarto";"taxa_condominio";"area_condominio";"cep";"garagem";"ender_completo_cep";"lat";"lon"
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/2-quartos-com-garagem-em-botafogo-fte-a-ufrj-261259052";"2 quartos com GARAGEM em Botafogo (fte à UFRJ)";2600;"Rio de Janeiro";" Botafogo";" 2 quarto | 68 m² | Condomínio: RS 608 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;608;68;"22290040";1;"Rua General Severiano, 22290040, Botafogo, Rio de Janeiro, RJ";-22,9537271732525;-43,1775452727428
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-quarto-e-sala-copacabana-261255507";"Apartamento quarto e sala Copacabana";2300;"Rio de Janeiro";" Copacabana";" 1 quarto | 36 m² | Condomínio: RS 620";TRUE;TRUE;TRUE;FALSE;1;620;36;"22071020";NA;"Rua Djalma Ulrich, 22071020, Copacabana, Rio de Janeiro, RJ";-22,9790191052033;-43,1909226156167
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-de-3-quartos-barra-da-tijuca-261250520";"Apartamento de 3 quartos Barra da Tijuca";1500;"Rio de Janeiro";" Barra da Tijuca";" 3 quarto | 67 m² | Condomínio: RS 670 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;670;67;"22775040";1;"Avenida Embaixador Abelardo Bueno, 22775040, Jacarepaguá, Rio de Janeiro, RJ";-22,9729540180544;-43,3814084461788
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-3-quartos-barra-da-tijuca-261245898";"Apartamento 3 quartos Barra da Tijuca";1500;"Rio de Janeiro";" Barra da Tijuca";" 3 quarto | 67 m² | Condomínio: RS 660 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;660;67;"22775040";1;"Avenida Embaixador Abelardo Bueno, 22775040, Jacarepaguá, Rio de Janeiro, RJ";-22,9729213045793;-43,3820246784882
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-prev-261243425";"Apartamento PREV";NA;"Rio de Janeiro";" Engenho da Rainha";" 2 quarto | 60 m² | Condomínio: RS 512 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;512;60;"20766721";1;"Estrada Adhemar Bebiano, 20766721, Engenho da Rainha, Rio de Janeiro, RJ";-22,8661292781655;-43,2905929665319
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/ap-americas-park-lindissimo-temporada-ou-anual-261238349";"AP Américas Park Lindissimo temporada ou anual";4400;"Rio de Janeiro";" Barra da Tijuca";" 3 quarto | 110 m² | Condomínio: RS 1250 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;1250;110;"22793295";2;"Avenida Malibu, 22793295, Barra da Tijuca, Rio de Janeiro, RJ";-23,0016005922286;-43,3918823120883
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-lapa-261238314";"Quitinete lapa";1200;"Rio de Janeiro";" Centro";" 1 quarto | 35 m² | Condomínio: RS 250 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;250;35;"20231015";1;"Avenida Gomes Freire, 20231015, Centro, Rio de Janeiro, RJ";-22,9135097896541;-43,1822533359942
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/inacreditavel-so-hoje-sem-fiador-sem-deposito-pagou-entrou-261237689";"Inacreditavel só hoje sem fiador sem deposito pagou entrou";1400;"Rio de Janeiro";" Taquara";" 3 quarto | 166 m² | Condomínio: RS 950 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;950;166;"22710255";2;"Rua Mapendi, 22710255, Taquara, Rio de Janeiro, RJ";-22,9267415786872;-43,3768248970885
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/barra-family-americas-frente-brt-novissimo-261236972";"Barra Family Americas Frente BRT novissimo";1800;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 90 m² | Condomínio: RS 790 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;790;90;"22790702";2;"Avenida das Américas, 22790702, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0127167504799;-43,4614437029482
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/copacabana-2-quartos-261236007";"Copacabana 2 quartos";NA;"Rio de Janeiro";" Copacabana";" 2 quarto | 65 m² | Condomínio: RS 650";TRUE;TRUE;TRUE;FALSE;2;650;65;"22011001";NA;"Rua Barata Ribeiro, 22011001, Copacabana, Rio de Janeiro, RJ";-22,9630643938184;-43,1783496237862
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/subliime-maravillhoso-esquina-americas-pertinho-brt-261235656";"Subliime maravillhoso esquina Américas pertinho BRT";2200;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 90 m² | Condomínio: RS 700 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;700;90;"22795171";1;"Avenida Glaucio Gil, 22795171, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0185488195742;-43,4596013214822
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-leblon-2-quartos-261235528";"Apartamento no Leblon, 2 quartos";NA;"Rio de Janeiro";" Leblon";" 2 quarto | 70 m² | Condomínio: RS 1294 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;1294;70;"22430050";1;"Rua Professor Antônio Maria Teixeira, 22430050, Leblon, Rio de Janeiro, RJ";-22,982845721779;-43,217409012319
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-comercial-no-centro-rio-de-janeiro-261235315";"Apartamento Residencial/Comercial no Centro Rio de Janeiro";NA;"Rio de Janeiro";" Centro";" 1 quarto | 57 m² | Condomínio: RS 550";TRUE;TRUE;TRUE;FALSE;1;550;57;"20060060";NA;"Rua Regente Feijó, 20060060, Centro, Rio de Janeiro, RJ";-22,9065538387032;-43,1846530583173
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-santa-rosa-261234884";"Apartamento Santa Rosa";NA;"Niterói";" Santa Rosa";" 2 quarto | 70 m² | 1 vaga";TRUE;TRUE;FALSE;TRUE;2;NA;70;"24241130";1;"Travessa Brandão, 24241130, Santa Rosa, Niterói, RJ";-22,9032923489845;-43,089744197834
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apt-na-avenida-das-americas-frente-brt-so-r1400-261234721";"Otimo apt na avenida das americas frente BRT Só R1400";1400;"Rio de Janeiro";" Barra da Tijuca";" 2 quarto | 65 m² | Condomínio: RS 520 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;520;65;"22793380";1;"Avenida Adolpho de Vasconcelos, 22793380, Barra da Tijuca, Rio de Janeiro, RJ";-23,0080179559837;-43,4292953139921
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/luxuossissimo-park-premium-recreio-so-r1700-261232954";"Luxuossissimo Park Premium Recreio Só R1700";1700;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 87 m² | Condomínio: RS 750 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;750;87;"22790701";1;"Avenida das Américas, 22790701, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0131460059002;-43,4621538527315
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/cobertura-na-taciel-cylleno-r4000-tudo-incluso-261231573";"Cobertura na Taciel Cylleno R4000 tudo incluso";2700;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 270 m² | Condomínio: RS 995 | 3 vagas";TRUE;TRUE;TRUE;TRUE;3;995;270;"22790010";3;"Rua Professor Taciel Cylleno, 22790010, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0164936571957;-43,4501646165092
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-mobiliado-na-ilha-da-gigoia-261230595";"Apartamento mobiliado na ilha da gigoia";2200;"Rio de Janeiro";" Barra da Tijuca";" 1 quarto | 45 m² | Condomínio: RS 150";TRUE;TRUE;TRUE;FALSE;1;150;45;"22640338";NA;"Alameda dos Colibris (Ia Gigóia), 22640338, Barra da Tijuca, Rio de Janeiro, RJ";-23,0004023842179;-43,3664474069421
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/recreio-e-261229942";"Recreio e";1400;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 2 quarto | 60 m² | Condomínio: RS 600 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;600;60;"22790701";1;"Avenida das Américas, 22790701, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0130487630051;-43,4624437049718
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/natura-e-choice-americas-atras-do-recreio-shopping-261229280";"Natura e Choice Americas atras do Recreio Shopping";2300;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 90 m² | Condomínio: RS 770 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;770;90;"22790587";2;"Avenida José Luiz Ferraz, 22790587, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0229129262902;-43,4891770768424
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-iraja-2-quartos-224656372";"Apartamento Irajá 2 quartos";800;"Rio de Janeiro";" Irajá";" 2 quarto | 70 m² | Condomínio: RS 200 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;200;70;"21230330";1;"Rua Hannibal Porto, 21230330, Irajá, Rio de Janeiro, RJ";-22,8243838101651;-43,3246973839109
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-tomas-coelho-2-quartos-261226126";"Apartamento em Tomás Coelho 2 quartos";NA;"Rio de Janeiro";" Abolição";" 2 quarto | 1 vaga";TRUE;FALSE;FALSE;TRUE;2;NA;NA;"20751190";1;"Rua Moreira, 20751190, Abolição, Rio de Janeiro, RJ";-22,8834787761981;-43,300022638927
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/wind-residencial-o-mais-completo-e-mais-barato-so-r1500-261225917";"Wind residencial o mais completo e mais barato só R1500";1500;"Rio de Janeiro";" Curicica";" 3 quarto | 78 m² | Condomínio: RS 650 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;650;78;"22780084";1;"Estrada dos Bandeirantes, 22780084, Jacarepaguá, Rio de Janeiro, RJ";-22,9651056734884;-43,4066078135446
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/recreio-excelente-tres-quartos-infra-so-r1-400-261222324";"Recreio excelente tres quartos Infra SÓ R1.400";1400;"Rio de Janeiro";" Barra da Tijuca";" 3 quarto | 68 m² | Condomínio: RS 650 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;650;68;"22793395";1;"Rua Sylvio da Rocha Pollis, 22793395, Barra da Tijuca, Rio de Janeiro, RJ";-23,0065657101536;-43,4317176491802
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-2-quartos-em-agua-santa-236388504";"Apartamento 2 quartos em Água Santa";850;"Rio de Janeiro";" Água Santa";" 2 quarto | Condomínio: RS 120";TRUE;FALSE;TRUE;FALSE;2;120;NA;"20745150";NA;"Rua Monteiro da Luz, 20745150, Água Santa, Rio de Janeiro, RJ";-22,9052362062528;-43,3078756355832
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/recreio-so-r-1200-com-infra-ao-lado-do-brt-261221526";"Recreio so R 1200 com infra ao lado do BRT";1200;"Rio de Janeiro";" Barra da Tijuca";" 2 quarto | 60 m² | Condomínio: RS 550 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;550;60;"22793395";1;"Rua Sylvio da Rocha Pollis, 22793395, Barra da Tijuca, Rio de Janeiro, RJ";-23,0075454972194;-43,4317771101949
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kicktinete-no-flamengo-261220828";"Kicktinete no flamengo";950;"Rio de Janeiro";" Flamengo";" 1 quarto | 36 m² | Condomínio: RS 330 | 1 vaga";TRUE;TRUE;TRUE;TRUE;1;330;36;"22220030";1;"Rua Buarque de Macedo, 22220030, Flamengo, Rio de Janeiro, RJ";-22,9292543783279;-43,1754587127637
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-proximo-ao-parque-de-madureira-mercadao-e-shopping-de-madureira-261220454";"Apartamento Próximo ao Parque de Madureira, Mercadão e Shopping de Madureira";1000;"Rio de Janeiro";" Turiaçu";" 2 quarto | 50 m² | Condomínio: RS 370 | 2 vagas";TRUE;TRUE;TRUE;TRUE;2;370;50;"21540070";2;"Rua Ibia, 21540070, Turiaçu, Rio de Janeiro, RJ";-22,8599448254723;-43,3432161514954
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/choice-barra-bonita-lindo-completo-com-cortina-de-vidro-261219998";"Choice (Barra Bonita) lindo completo com cortina de vidro";2300;"Rio de Janeiro";" Barra da Tijuca";" 3 quarto | 90 m² | Condomínio: RS 720 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;720;90;"22795641";1;"Avenida Henfil, 22795641, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0253900287257;-43,4890168707687
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/oportunidade-unica-apartamento-lamina-no-itanhaga-261219301";"Oportunidade única apartamento lâmina no Itanhagá";2300;"Rio de Janeiro";" Itanhangá";" 2 quarto | 100 m² | Condomínio: RS 200 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;200;100;"22753005";1;"Estrada do Itanhangá, 22753005, Itanhangá, Rio de Janeiro, RJ";-22,9966881371444;-43,3133159728491
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-parque-anchieta-234746147";"Apartamento no parque anchieta";530;"Rio de Janeiro";" Parque Anchieta";" 1 quarto";TRUE;FALSE;FALSE;FALSE;1;NA;NA;"21635270";NA;"Rua Lisses Melgaço, 21635270, Parque Anchieta, Rio de Janeiro, RJ";-22,8332981563759;-43,4146933626627
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-para-locacao-vila-isabel-rio-de-janeiro-261218430";"Apartamento residencial para locação, Vila Isabel, Rio de Janeiro.";1250;"Rio de Janeiro";" Vila Isabel";" 3 quarto | 58 m² | Condomínio: RS 340 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;340;58;"20551100";1;"Rua Engenheiro Gama Lobo, 20551100, Vila Isabel, Rio de Janeiro, RJ";-22,9131942334379;-43,2442645310683
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-residencial-para-locacao-gloria-rio-de-janeiro-261217943";"Apartamento residencial para locação, Glória, Rio de Janeiro.";1300;"Rio de Janeiro";" Glória";" 1 quarto | 29 m² | Condomínio: RS 310";TRUE;TRUE;TRUE;FALSE;1;310;29;"20241220";NA;"Rua Cândido Mendes, 20241220, Glória, Rio de Janeiro, RJ";-22,9193685980208;-43,1805986100738
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-em-copacabana-261214731";"Vaga em copacabana";800;"Rio de Janeiro";" Copacabana";" 3 quarto";TRUE;FALSE;FALSE;FALSE;3;NA;NA;"22031011";NA;"Rua Figueiredo Magalhães, 22031011, Copacabana, Rio de Janeiro, RJ";-22,7782106552629;-43,3216907097794
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-na-fazenda-botafogo-proximo-ao-metro-261210916";"Apartamento na Fazenda Botafogo próximo ao metrô";800;"Rio de Janeiro";" Pavuna";" 2 quarto | 60 m² | Condomínio: RS 120 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;120;60;"21535170";1;"Rua Francisco de Menezes, 21535170, Parque Colúmbia, Rio de Janeiro, RJ";-22,8158659513643;-43,3377260949767
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-taquara-2-quartos-261210293";"Apartamento Taquara 2 quartos";900;"Rio de Janeiro";" Taquara";" 2 quarto | 60 m² | Condomínio: RS 400 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;400;60;"22775780";1;"Estrada Santa Efigênia, 22775780, Taquara, Rio de Janeiro, RJ";-22,9415757172926;-43,3719051980235
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/lindo-apartamento-no-barra-family-261199466";"Lindo apartamento no Barra Family";2600;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 2 quarto | 68 m² | Condomínio: RS 850 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;850;68;"22795295";1;"Rua Jorge Yunes, 22795295, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0204909994579;-43,4557855381957
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-novissimo-261196516";"Apartamento novissimo";3200;"Rio de Janeiro";" Jacarepaguá";" 3 quarto | 90 m² | Condomínio: RS 1100 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;1100;90;"22775033";1;"Avenida Vice-Presidente José Alencar, 22775033, Jacarepaguá, Rio de Janeiro, RJ";-22,9656562404483;-43,3861272653402
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-no-recreio-proximo-a-glaucio-gil-na-rua-do-pardal-5-min-da-praia-261193488";"Apartamento no Recreio próximo a Glaucio Gil, na Rua do pardal, 5 min, da praia";2200;"Rio de Janeiro";" Recreio Dos Bandeirantes";" 3 quarto | 130 m² | Condomínio: RS 520 | 2 vagas";TRUE;TRUE;TRUE;TRUE;3;520;130;"22795295";2;"Rua Jorge Yunes, 22795295, Recreio dos Bandeirantes, Rio de Janeiro, RJ";-23,0209089856758;-43,4554154799371
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-em-vila-valqueire-261192476";"Kitnet em vila valqueire";700;"Rio de Janeiro";" Vila Valqueire";"";FALSE;FALSE;FALSE;FALSE;NA;NA;NA;"21330170";NA;"Rua Bruges, 21330170, Vila Valqueire, Rio de Janeiro, RJ";-22,8846703048126;-43,3582649749107
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/jacarepagua-retiro-dos-artistas-condominio-2-quartos-1-locacao-204939170";"Jacarepaguá Retiro dos Artistas Condomínio 2 quartos 1ª locação";1500;"Rio de Janeiro";" Pechincha";" 2 quarto | 64 m² | Condomínio: RS 600 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;600;64;"22770104";1;"Rua Retiro dos Artistas, 22770104, Pechincha, Rio de Janeiro, RJ";-22,9328562641084;-43,3574148407588
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-3qtos-varandao-com-vista-livre-proximo-metro-afonso-pena-261182773";"Apartamento 3Qtos Varandão com vista livre Proximo Metrô Afonso Pena";3200;"Rio de Janeiro";" Maracanã";" 3 quarto | 115 m² | Condomínio: RS 800 | 1 vaga";TRUE;TRUE;TRUE;TRUE;3;800;115;"20270004";1;"Rua Mariz e Barros, 20270004, Maracanã, Rio de Janeiro, RJ";-22,9147036052024;-43,2200197625387
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-cond-cascais-sta-cruz-261173872";"Apartamento cond. Cascais -Sta Cruz";NA;"Rio de Janeiro";" Santa Cruz";" 2 quarto | 2 vagas";TRUE;FALSE;FALSE;TRUE;2;NA;NA;"23575275";2;"Estrada dos Palmares, 23575275, Santa Cruz, Rio de Janeiro, RJ";-22,8799565875055;-43,6585048324498
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-conjugado-na-quadra-da-praia-261168790";"Ótimo conjugado na quadra da praia";2200;"Rio de Janeiro";" Copacabana";" 1 quarto | 35 m² | Condomínio: RS 300";TRUE;TRUE;TRUE;FALSE;1;300;35;"22021010";NA;"Rua Ministro Viveiros de Castro, 22021010, Copacabana, Rio de Janeiro, RJ";-22,9635772262055;-43,1765336036905
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-olaria-261167956";"Apartamento em Olaria";NA;"Rio de Janeiro";" Vila da Penha";" 2 quarto | 1 vaga";TRUE;FALSE;FALSE;TRUE;2;NA;NA;"21220010";1;"Rua Galvani, 21220010, Vila da Penha, Rio de Janeiro, RJ";-22,8483026008822;-43,310241326504
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-261165226";"Apartamento";600;"Rio de Janeiro";" Santa Cruz";" 2 quarto";TRUE;FALSE;FALSE;FALSE;2;NA;NA;"23575275";NA;"Estrada dos Palmares, 23575275, Santa Cruz, Rio de Janeiro, RJ";-22,8801615458297;-43,6575161161712
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-pronto-pra-morar-261164716";"Ótimo apartamento pronto pra morar";800;"Rio de Janeiro";" Rocha";" 1 quarto | 45 m² | Condomínio: RS 140";TRUE;TRUE;TRUE;FALSE;1;140;45;"20950110";NA;"Rua General Rodrigues, 20950110, Rocha, Rio de Janeiro, RJ";-22,9019155838836;-43,2480831199444
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/na-avenida-prof-joao-brasil-sem-garagem-261164102";"Na avenida prof João Brasil sem garagem";900;"Niterói";" Fonseca";" 2 quarto | 80 m² | Condomínio: RS 580";TRUE;TRUE;TRUE;FALSE;2;580;80;"24130223";NA;"Alameda São Boaventura, 24130223, Fonseca, Niterói, RJ";-22,8819691987873;-43,0884581209031
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/conjugado-mobiliado-catete-zona-sul-rj-226129661";"Conjugado Mobiliado Catete, Zona Sul Rj";1350;"Rio de Janeiro";" Glória";" 1 quarto | 25 m² | Condomínio: RS 500";TRUE;TRUE;TRUE;FALSE;1;500;25;"22211140";NA;"Rua Antônio Mendes Campos, 22211140, Glória, Rio de Janeiro, RJ";-22,9232649843454;-43,1771779502209
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/excelente-apartamento-2-quartos-no-bairro-peixoto-copacabana-261159622";"Excelente apartamento 2 quartos no Bairro Peixoto - Copacabana";2500;"Rio de Janeiro";" Copacabana";" 2 quarto | 60 m² | Condomínio: RS 685";TRUE;TRUE;TRUE;FALSE;2;685;60;"22041040";NA;"Rua Décio Vilares, 22041040, Copacabana, Rio de Janeiro, RJ";-22,9657264235821;-43,1905656884054
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/no-melhor-da-tijuca-entrar-e-morar-261157973";"No melhor da Tijuca - entrar e morar";2300;"Rio de Janeiro";" Maracanã";" 2 quarto | 83 m² | Condomínio: RS 598 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;598;83;"20270002";1;"Rua Mariz e Barros, 20270002, Maracanã, Rio de Janeiro, RJ";-22,9157725221457;-43,2206066333718
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apt-na-lapa-261155521";"Apt na Lapa";1200;"Rio de Janeiro";" Centro";" 1 quarto | 27 m² | Condomínio: RS 460";TRUE;TRUE;TRUE;FALSE;1;460;27;"20021180";NA;"Rua da Lapa, 20021180, Centro, Rio de Janeiro, RJ";-22,915315211723;-43,1779078603121
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vila-isabel-2-quartos-vista-livre-261150429";"Vila Isabel - 2 Quartos - Vista Livre";1300;"Rio de Janeiro";" Vila Isabel";" 2 quarto | 60 m² | Condomínio: RS 600 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;600;60;"20551070";1;"Rua Torres Homem, 20551070, Vila Isabel, Rio de Janeiro, RJ";-22,9144564336123;-43,2497410076049
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-monero-na-ilha-do-governador-261147499";"Aluguel Moneró na Ilha do Governador";1600;"Rio de Janeiro";" Portuguesa";" 2 quarto | 70 m² | Condomínio: RS 200 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;200;70;"21920465";1;"Rua Princesa, 21920465, Portuguesa, Rio de Janeiro, RJ";-22,7947487490075;-43,1992129117946
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-apartamento-261146214";"Alugo apartamento";2200;"Rio de Janeiro";" Jacarepaguá";" 2 quarto | Condomínio: RS 600 | 1 vaga";TRUE;FALSE;TRUE;TRUE;2;600;NA;"22775130";1;"Avenida Jaime Poggi, 22775130, Jacarepaguá, Rio de Janeiro, RJ";-22,9681283721063;-43,3931597305863
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/otimo-apartamento-2-quartos-261144696";"Ótimo apartamento 2 quartos";900;"Rio de Janeiro";" Del Castilho";" 2 quarto | 100 m² | Condomínio: RS 340 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;340;100;"20785330";1;"Rua Luísa Vale, 20785330, Del Castilho, Rio de Janeiro, RJ";-22,8833211443733;-43,2703793935676
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-gloria-aluga-vende-261138800";"Apartamento Gloria Aluga/Vende";1650;"Rio de Janeiro";" Glória";" 1 quarto | 57 m² | Condomínio: RS 460";TRUE;TRUE;TRUE;FALSE;1;460;57;"20241150";NA;"Rua Benjamim Constant, 20241150, Glória, Rio de Janeiro, RJ";-22,9204752425417;-43,180298716211
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-campo-grande-261134668";"Apartamento em Campo Grande";580;"Rio de Janeiro";" Cosmos";" 2 quarto | 52 m² | Condomínio: RS 214 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;214;52;"23066271";1;"Estrada da Paciência, 23066271, Cosmos, Rio de Janeiro, RJ";-22,8975288243365;-43,6144828413582
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/paciencia-apartamento-2-quartos-261133440";"Paciência apartamento 2 quartos";750;"Rio de Janeiro";" Cosmos";" 2 quarto | 50 m² | Condomínio: RS 180 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;180;50;"23066271";1;"Estrada da Paciência, 23066271, Cosmos, Rio de Janeiro, RJ";-22,898425604421;-43,6146822324569
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-villas-da-barra-aroazes-261131787";"Apartamento Villas da Barra Aroazes";1500;"Rio de Janeiro";" Jacarepaguá";" 2 quarto | 70 m² | Condomínio: RS 750 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;750;70;"22775060";1;"Rua Aroazes, 22775060, Jacarepaguá, Rio de Janeiro, RJ";-22,9708006656504;-43,3928287782157
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-terreo-no-fonseca-261132544";"Apartamento térreo no Fonseca";900;"Niterói";" Fonseca";" 2 quarto";TRUE;FALSE;FALSE;FALSE;2;NA;NA;"24130050";NA;"Rua Nossa Senhora das Mercês, 24130050, Fonseca, Niterói, RJ";-22,8786535930609;-43,1032361145162
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apt-2-quartos-1-vaga-na-garagem-em-vista-alegre-202756724";"Apt° 2 quartos, 1 vaga na garagem, em Vista Alegre";1000;"Rio de Janeiro";" Vista Alegre";" 2 quarto | 75 m² | Condomínio: RS 200 | 1 vaga";TRUE;TRUE;TRUE;TRUE;2;200;75;"21230730";1;"Rua Jornalista Clóvis Gusmão, 21230730, Vista Alegre, Rio de Janeiro, RJ";-22,8296420302593;-43,3161397321387
