"link";"titulo";"preco";"cidade";"bairro";"cep";"endereco_completo";"lat";"lon"
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-grande-barao-de-ipanema-copacabana-267914974";"Quarto Grande Barão de Ipanema Copacabana";800;"Rio de Janeiro";" Copacabana";22040002;"Rua Barata Ribeiro, 22040002, Copacabana, Rio de Janeiro, RJ";-22,9688469495948;-43,1845002931747
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/rua-hermengarda-quarto-com-banheiro-pronto-para-morar-3-meses-deposito-267911167";"Rua hermengarda quarto com banheiro pronto para morar 3 meses deposito";600;"Rio de Janeiro";" Méier";20780010;"Rua Frederico Meier, 20780010, Méier, Rio de Janeiro, RJ";-22,902003591462;-43,2771703742442
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-independentes-na-tijuca-248644873";"Quartos independentes na Tijuca";500;"Rio de Janeiro";" Tijuca";20530000;"Rua Conde de Bonfim, 20530000, Tijuca, Rio de Janeiro, RJ";-22,9316273576028;-43,240230279405
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-com-ac-e-banheiro-privativo-em-santa-teresa-267886975";"Quarto com AC e Banheiro Privativo em Santa Teresa";1200;"Rio de Janeiro";" Santa Teresa";20251380;"Rua Miguel Resende, 20251380, Santa Teresa, Rio de Janeiro, RJ";-22,9214491271839;-43,192341976252
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinete-rio-comprido-150-r-650-00-com-03-meses-de-deposito-21-96411-7090-267877825";"Kitinete Rio Comprido &#150; R 650,00 com 03 meses de deposito 21 96411-7090";NA;"Rio de Janeiro";" Rio Comprido";20250500;"Rua Azevedo Lima, 20250500, Rio Comprido, Rio de Janeiro, RJ";-22,9224670513026;-43,2060485754738
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-rio-comprido-150-r-650-00-com-03-meses-de-deposito-21-96411-7090-267870110";"Quitinete Rio Comprido &#150; R 650,00 com 03 meses de deposito 21 96411-7090";650;"Rio de Janeiro";" Rio Comprido";20250500;"Rua Azevedo Lima, 20250500, Rio Comprido, Rio de Janeiro, RJ";-22,9231308239094;-43,2049483941655
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-no-leme-copa-267867196";"Quarto no Leme/Copa";1260;"Rio de Janeiro";" Leme";22010110;"Rua Roberto Dias Lópes, 22010110, Leme, Rio de Janeiro, RJ";-22,9621180389541;-43,1739582099397
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-rapaz-solteiro-267865237";"Quarto para rapaz solteiro";430;"Rio de Janeiro";" São Cristóvão";20921393;"Rua General Argolo, 20921393, São Cristóvão, Rio de Janeiro, RJ";-22,8951989530949;-43,2257879095302
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-rapaz-solteiro-267861488";"Quarto para rapaz solteiro";500;"Rio de Janeiro";" São Cristóvão";20921393;"Rua General Argolo, 20921393, São Cristóvão, Rio de Janeiro, RJ";-22,8961579720704;-43,226051477863
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-privativo-em-santa-teresa-267856172";"Quarto Privativo em Santa Teresa";800;"Rio de Janeiro";" Santa Teresa";20251380;"Rua Miguel Resende, 20251380, Santa Teresa, Rio de Janeiro, RJ";-22,9215562154815;-43,1923623146941
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-em-quarto-na-cidade-nova-267845115";"Vaga em quarto na Cidade Nova";400;"Rio de Janeiro";" Cidade Nova";20211140;"Rua Correia Vasques, 20211140, Cidade Nova, Rio de Janeiro, RJ";-22,9123845355297;-43,2014669907131
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinet-267822692";"Kitinet";650;"Rio de Janeiro";" Jacaré";20970070;"Rua Silva Rego, 20970070, Jacaré, Rio de Janeiro, RJ";-22,8928242295286;-43,2583686255865
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-apto-267821588";"Dividir apto";500;"Rio de Janeiro";" Andaraí";20560031;"Rua Barão de São Francisco, 20560031, Andaraí, Rio de Janeiro, RJ";-22,9203672819931;-43,2512230085341
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-suite-para-mocas-em-botafogo-267819162";"Quarto Suíte para moças em Botafogo";900;"Rio de Janeiro";" Copacabana";22031112;"Ladeira dos Tabajaras, 22031112, Copacabana, Rio de Janeiro, RJ";-22,964111994057;-43,189074235591
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/hospedagem-unissex-267814904";"Hospedagem unissex";50;"Rio de Janeiro";" Glória";22220000;"Rua do Catete, 22220000, Catete, Rio de Janeiro, RJ";-22,9280487485347;-43,1771554357553
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-aluguel-somente-mulheres-267810030";"Dividir aluguel, somente mulheres";700;"Rio de Janeiro";" Taquara";22710310;"Rua Carlos Palut, 22710310, Taquara, Rio de Janeiro, RJ";-22,9346640057698;-43,36923254238
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/hostel-zainha-recem-inaugurado-267797092";"Hostel Zainha - Recém inaugurado";90;"Rio de Janeiro";" Santa Teresa";20251550;"Rua Paula Matos, 20251550, Santa Teresa, Rio de Janeiro, RJ";-22,9137958187736;-43,1920413485201
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-vaga-de-quarto-para-mulheres-267794963";"Alugo vaga de quarto para mulheres";450;"Rio de Janeiro";" Curicica";22783111;"Estrada dos Bandeirantes, 22783111, Camorim, Rio de Janeiro, RJ";-22,9882272168222;-43,44105705567
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-senhoras-que-trabalhem-fora-267784553";"Quarto para senhoras que trabalhem fora";1000;"Rio de Janeiro";" Pc da Bandeira";20260030;"Rua Santa Amélia, 20260030, Praça da Bandeira, Rio de Janeiro, RJ";-22,9153757718388;-43,2110145334271
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/casa-composta-por-2-quartos-241466808";"Casa composta por 2 quartos";700;"Rio de Janeiro";" Honório Gurgel";21511160;"Rua Major Sousa Mendes, 21511160, Honório Gurgel, Rio de Janeiro, RJ";-22,8416934843902;-43,3558671145056
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-quartos-267783413";"Aluguel quartos";500;"Rio de Janeiro";" Curicica";22710220;"Rua Espinosa, 22710220, Curicica, Rio de Janeiro, RJ";-22,9447382344876;-43,3822033988013
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-em-sao-cristovao-267777930";"Kitnet em sao cristovao";700;"Rio de Janeiro";" São Cristóvão";20920000;"Rua Jansen de Melo, 20920000, São Cristóvão, Rio de Janeiro, RJ";-22,8975317019505;-43,2313688306605
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dois-quartos-em-icarai-niteroi-267778388";"Dois quartos em Icaraí - niterói";1;"Niterói";" Icaraí";24220071;"Rua Lopes Trovão, 24220071, Icaraí, Niterói, RJ";-22,9023091328773;-43,1077721954995
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sinteco-e-pigmentacao-964043099-267773307";"Sinteco e pigmentação 964043099";NA;"Rio de Janeiro";" Inhaúma";21061300;"Rua Antônio Austregésilo, 21061300, Inhaúma, Rio de Janeiro, RJ";-22,8671813093563;-43,2764180692501
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-em-madureira-267770795";"Apartamento em madureira";NA;"Rio de Janeiro";" Madureira";21351090;"Rua Firmino Fragoso, 21351090, Madureira, Rio de Janeiro, RJ";-22,8727086096474;-43,3426722617297
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-ou-vaga-para-mocas-localizado-no-centro-267769801";"Quarto individual ou Vaga para moças localizado no Centro";499;"Niterói";" Centro";24020040;"Rua São João, 24020040, Centro, Niterói, RJ";-22,8910132915831;-43,1224306822504
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suite-terrea-pequena-otimo-preco-valor-mensal-500-00-267764114";"Suite terrea pequena ótimo preço valor mensal 500,00";500;"Niterói";" Itaipu";24346134;"Rua Altamir Lima Souza de Jesus (Lot B Vista), 24346134, Itaipu, Niterói, RJ";-22,9554448007923;-43,0296606623192
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-otimo-preco-valor-mensal-450-00-267762590";"Quarto ótimo preço valor mensal 450,00";450;"Niterói";" Itaipu";24346134;"Rua Altamir Lima Souza de Jesus (Lot B Vista), 24346134, Itaipu, Niterói, RJ";-22,9557010523469;-43,0297004125465
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-alugar-267740452";"Quarto para alugar";700;"Rio de Janeiro";" Maracanã";20271040;"Rua Pedro Guedes, 20271040, Maracanã, Rio de Janeiro, RJ";-22,913278462476;-43,220325766802
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-para-solteiros-267723786";"Quarto Individual para Solteiros";970;"Rio de Janeiro";" Rio Comprido";20261243;"Avenida Paulo de Frontin, 20261243, Rio Comprido, Rio de Janeiro, RJ";-22,9263477313634;-43,208800615351
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-homens-241320220";"Quarto para homens";690;"Niterói";" Ingá";24210455;"Rua Justina Bulhões, 24210455, Ingá, Niterói, RJ";-22,902699567833;-43,1210968746686
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-para-rapazes-267719753";"Vagas para rapazes";NA;"Rio de Janeiro";" Copacabana";22071030;"Rua Professor Gastão Bahiana, 22071030, Copacabana, Rio de Janeiro, RJ";-22,9766458692141;-43,193659987941
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-independente-taxas-incluidas-350-pilares-267705499";"Quarto independente taxas incluídas 350 pilares";350;"Rio de Janeiro";" Engenho De Dentro";20771030;"Rua Ibiraci, 20771030, Engenho de Dentro, Rio de Janeiro, RJ";-22,8859508555644;-43,287282597325
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-mobiliado-para-rapaz-no-rio-comprido-267698609";"Quarto Mobiliado para Rapaz no Rio Comprido";500;"Rio de Janeiro";" Rio Comprido";20250500;"Rua Azevedo Lima, 20250500, Rio Comprido, Rio de Janeiro, RJ";-22,9229055171824;-43,2048919619462
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-267698042";"Aluguel";750;"Rio de Janeiro";" Sen Vasconcelos";23013300;"Rua Carvalhos, 23013300, Senador Vasconcelos, Rio de Janeiro, RJ";-22,9061738763087;-43,535436837242
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-para-moca-em-copacabana-267692260";"Vaga para Moça em Copacabana";800;"Rio de Janeiro";" Copacabana";22011040;"Avenida Prado Júnior, 22011040, Copacabana, Rio de Janeiro, RJ";-22,9644017891736;-43,1751283819998
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-icarai-na-quadra-da-praia-267688147";"Quarto em Icaraí na quadra da praia";1600;"Niterói";" Icaraí";24230540;"Rua Joaquim Távora, 24230540, Icaraí, Niterói, RJ";-22,9117373878551;-43,1048071896641
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-independentes-na-gamboa-267683918";"Quartos independentes na Gamboa";600;"Rio de Janeiro";" Gamboa";20220510;"Ladeira Morro da Saúde, 20220510, Gamboa, Rio de Janeiro, RJ";-22,8944923643693;-43,1926272677404
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/dividir-kitinet-267680397";"Dividir kitinet";200;"Rio de Janeiro";" Engenho De Dentro";20720000;"Rua Barão de Santo Ângelo, 20720000, Engenho de Dentro, Rio de Janeiro, RJ";-22,9092524741737;-43,2952494636027
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-centro-niteroi-267661808";"Quarto individual Centro Niterói";700;"Niterói";" Centro";24030040;"Rua Saldanha Marinho, 24030040, Centro, Niterói, RJ";-22,8864877850612;-43,1194448614185
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-quartos-para-estudantes-267659739";"Aluguel de quartos para estudantes";800;"Niterói";" Ingá";24210520;"Rua Fagundes Varela, 24210520, Ingá, Niterói, RJ";-22,8993025385541;-43,1168362277414
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quero-alugar-kitnet-urgente-267655634";"Quero alugar kitnet urgente";550;"Niterói";" Icaraí";24220110;"Rua Cinco de Julho, 24220110, Icaraí, Niterói, RJ";-22,9041689978449;-43,1034616153606
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-quitinete-freguesia-jacarepagua-267636177";"Aluguel Quitinete Freguesia jacarepagua";550;"Rio de Janeiro";" Jacarepaguá";22745015;"Estrada Santa Inês, 22745015, Jacarepaguá, Rio de Janeiro, RJ";-22,9298564295001;-43,3202884092588
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitnet-267628535";"Kitnet";500;"Rio de Janeiro";" Benfica";20930494;"Rua Projetada, 20930494, Benfica, Rio de Janeiro, RJ";-22,8879817321667;-43,2356654389825
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-ou-vaga-para-mocas-localizado-na-zona-sul-de-niteroi-inga-267610570";"Quarto individual ou Vaga para moças localizado na Zona Sul de Niterói (Ingá)";650;"Niterói";" Ingá";24210510;"Rua Tiradentes, 24210510, Ingá, Niterói, RJ";-22,9010962030558;-43,1253450961663
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-mocas-na-gavea-267610906";"Quarto para moças na Gávea";1200;"Rio de Janeiro";" Gávea";22451040;"Rua Marquês de São Vicente, 22451040, Gávea, Rio de Janeiro, RJ";-22,9776210440359;-43,2330786343249
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/sala-dois-quartos-no-meier-267599920";"Sala dois quartos no meier";1400;"Rio de Janeiro";" Todos Os Santos";20735220;"Rua Domingos Freire, 20735220, Todos os Santos, Rio de Janeiro, RJ";-22,8972295448526;-43,287291278011
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/room-for-rent-em-santa-teresa-251639912";"Room for rent em santa teresa";800;"Rio de Janeiro";" Santa Teresa";20240100;"Rua Ocidental, 20240100, Santa Teresa, Rio de Janeiro, RJ";-22,9233766579924;-43,1909508075314
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-especial-267598024";"Quarto especial";850;"Rio de Janeiro";" Glória";22211230;"Rua Santo Amaro, 22211230, Glória, Rio de Janeiro, RJ";-22,9223261298579;-43,1806506371218
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-vila-isabel-267591260";"Quarto em Vila Isabel";NA;"Rio de Janeiro";" Vila Isabel";20560210;"Rua Ângelo Bittencourt, 20560210, Vila Isabel, Rio de Janeiro, RJ";-22,9186015179959;-43,2596822491333
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/kitinet-eng-novo-267585302";"Kitinet Eng novo";600;"Rio de Janeiro";" Engenho Novo";20715310;"Rua Araújo Leitão, 20715310, Engenho Novo, Rio de Janeiro, RJ";-22,9131276455383;-43,2713467059585
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-kit-net-em-rocha-miranda-turiacu-267578663";"Aluga se kit net em rocha Miranda Turiaçu";380;"Rio de Janeiro";" Turiaçu";21540360;"Rua Sargento Valdemar Lima, 21540360, Turiaçu, Rio de Janeiro, RJ";-22,8584544873246;-43,3446199457552
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluga-se-kitinet-rio-das-pedras-267576564";"Aluga-se Kitinet Rio das Pedras";400;"Rio de Janeiro";" Jacarepaguá";22723730;"Rua Nova, 22723730, Jacarepaguá, Rio de Janeiro, RJ";-22,9740012602468;-43,3328087545949
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-em-copacabana-267573219";"Quarto em Copacabana";1000;"Rio de Janeiro";" Copacabana";22030001;"Rua Tonelero, 22030001, Copacabana, Rio de Janeiro, RJ";-22,9654924511274;-43,1848096515135
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-267533116";"Quarto";450;"Rio de Janeiro";" Inhaúma";20765110;"Rua Dona Emília, 20765110, Inhaúma, Rio de Janeiro, RJ";-22,8731808446328;-43,2838329075707
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/aluguel-de-quarto-para-meninas-267505717";"Aluguel de quarto para meninas";NA;"Rio de Janeiro";" Tijuca";20530420;"Rua São Miguel, 20530420, Tijuca, Rio de Janeiro, RJ";-22,938194781313;-43,2504070229119
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/alugo-quarto-individual-em-copacabana-vaga-feminina-267486337";"Alugo quarto individual em Copacabana (vaga feminina)";1200;"Rio de Janeiro";" Copacabana";22020010;"Rua Belfort Roxo, 22020010, Copacabana, Rio de Janeiro, RJ";-22,9641600154703;-43,1767610711383
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-267484434";"Quitinete";600;"Niterói";" Centro";24020007;"Avenida Visconde do Rio Branco, 24020007, Centro, Niterói, RJ";-22,8926317639261;-43,1230860032657
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-em-botafogo-para-rapaz-267483109";"Quarto individual em Botafogo para rapaz";1000;"Rio de Janeiro";" Botafogo";22281010;"Rua Coronel Afonso Romano, 22281010, Botafogo, Rio de Janeiro, RJ";-22,9530645390282;-43,194706152838
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-ou-vagas-267477645";"Quarto individual ou vagas";179;"Rio de Janeiro";" Gávea";22451262;"Estrada da Gávea, 22451262, Gávea, Rio de Janeiro, RJ";-22,9826603188751;-43,2419431119591
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/gardenia-azul-quarto-banheiro-independente-r390-00-267476917";"Gardênia azul-Quarto banheiro,independente R390,00";390;"Rio de Janeiro";" Gardênia Azul";22765680;"Rua Arapoca, 22765680, Gardênia Azul, Rio de Janeiro, RJ";-22,9628716765549;-43,353576496005
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quitinete-em-bangu-267463617";"Quitinete em Bangu";480;"Rio de Janeiro";" Bangu";21863425;"Rua Roque Barbosa, 21863425, Bangu, Rio de Janeiro, RJ";-22,8508061804155;-43,4652291455738
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quartos-em-itaipu-lote-maravista-267440821";"Quartos em itaipu, lote maravista";650;"Niterói";" Itaipu";24342370;"Rua Zilmar de Oliveira (Lot Maravista), 24342370, Itaipu, Niterói, RJ";-22,9465349010945;-43,0363987116366
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-267430201";"Quarto individual";800;"Rio de Janeiro";" Gávea";22451000;"Avenida Padre Leonel Franca, 22451000, Gávea, Rio de Janeiro, RJ";-22,981164582623;-43,2331156587709
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-individual-para-estudantes-267415320";"Quarto individual para estudantes";500;"Niterói";" Fonseca";24130135;"Rua Zoraida Brasil Alcântara, 24130135, Fonseca, Niterói, RJ";-22,8788123777529;-43,0976226334466
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-senhoritas-ou-senhoras-267408236";"Quarto para senhoritas ou senhoras";350;"Rio de Janeiro";" Engenho Novo";20950312;"Avenida Marechal Rondon, 20950312, Engenho Novo, Rio de Janeiro, RJ";-22,904742713934;-43,266273725388
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/pensionato-vagas-quarto-individual-994637343-267407081";"Pensionato, Vagas, Quarto individual - 994637343";350;"Rio de Janeiro";" Madureira";21360230;"Rua Andrade Figueira, 21360230, Madureira, Rio de Janeiro, RJ";-22,8698690395172;-43,3333226397357
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-frente-de-rua-2-andar-267395851";"Quarto frente de rua (2º andar.)";450;"Rio de Janeiro";" Quintino Bocaiúva";21380010;"Rua Goiás, 21380010, Quintino Bocaiúva, Rio de Janeiro, RJ";-22,8885717729251;-43,3197100538151
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suite-independente-em-meio-a-natureza-267395572";"Suite independente em meio a natureza";2450;"Rio de Janeiro";" Vargem Grande";22785085;"Estrada do Sacarrão, 22785085, Vargem Grande, Rio de Janeiro, RJ";-22,9728310867385;-43,4857204985481
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/suite-em-condominio-no-pechincha-zona-oeste-rj-267164832";"Suíte em condomínio no Pechincha zona oeste RJ";750;"Rio de Janeiro";" Pechincha";22770110;"Rua Samuel das Neves, 22770110, Pechincha, Rio de Janeiro, RJ";-22,9319958472192;-43,3593481043629
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vagas-267387102";"Vagas";550;"Rio de Janeiro";" Vila Isabel";20560121;"Rua Visconde de Santa Isabel, 20560121, Grajaú, Rio de Janeiro, RJ";-22,917715945753;-43,2613831534154
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/apartamento-vendo-ou-alugo-267386848";"Apartamento vendo ou alugo";800;"Rio de Janeiro";" Ricardo De Albuquerque";21620330;"Rua Itaici, 21620330, Ricardo de Albuquerque, Rio de Janeiro, RJ";-22,8422668805899;-43,4079434814086
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-para-estudantes-ou-pessoas-que-trabalham-fora-169322781";"Quarto para Estudantes ou pessoas que trabalham fora";800;"Rio de Janeiro";" Pc da Bandeira";20260110;"Rua São Valentim, 20260110, Praça da Bandeira, Rio de Janeiro, RJ";-22,9125000850857;-43,2109554351743
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/quarto-suite-para-moca-264241333";"Quarto Suíte Para Moça";700;"Rio de Janeiro";" Tijuca";20530290;"Rua Embaixador Ramon Carcano, 20530290, Tijuca, Rio de Janeiro, RJ";-22,9390005683104;-43,2490939649751
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/curso-de-verao-no-impa-jardim-botanico-267366267";"Curso de Verao no impa jardim Botanico";1500;"Rio de Janeiro";" Jardim Botânico";22460030;"Rua Pacheco Leão, 22460030, Jardim Botânico, Rio de Janeiro, RJ";-22,965978741337;-43,2289966226487
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/pousada-popular-taquara1-267346909";"Pousada Popular Taquara1";NA;"Rio de Janeiro";" Taquara";22730230;"Rua Marechal José Beviláqua, 22730230, Taquara, Rio de Janeiro, RJ";-22,9230161567425;-43,3704467492996
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/vaga-rapazes-ipanema-267339670";"Vaga Rapazes Ipanema";600;"Rio de Janeiro";" Ipanema";22411000;"Rua Barão da Torre, 22411000, Ipanema, Rio de Janeiro, RJ";-22,9838195795629;-43,2050077942434
"http://rj.olx.com.br/rio-de-janeiro-e-regiao/imoveis/procuro-kitnete-proximo-a-reduc-267317635";"Procuro Kitnete próximo a Reduc";350;"Rio de Janeiro";" Cosmos";23068130;"Rua Santa Tarcilia, 23068130, Cosmos, Rio de Janeiro, RJ";-22,8847233406744;-43,602252747022
